content,annotation/0/label/0,annotation/0/notes,annotation/0/points/0/x,annotation/0/points/0/y,annotation/0/points/1/x,annotation/0/points/1/y,annotation/0/imageWidth,annotation/0/imageHeight,annotation/1/label/0,annotation/1/notes,annotation/1/points/0/x,annotation/1/points/0/y,annotation/1/points/1/x,annotation/1/points/1/y,annotation/1/imageWidth,annotation/1/imageHeight,extras,annotation/2/label/0,annotation/2/notes,annotation/2/points/0/x,annotation/2/points/0/y,annotation/2/points/1/x,annotation/2/points/1/y,annotation/2/imageWidth,annotation/2/imageHeight,annotation/3/label/0,annotation/3/notes,annotation/3/points/0/x,annotation/3/points/0/y,annotation/3/points/1/x,annotation/3/points/1/y,annotation/3/imageWidth,annotation/3/imageHeight,annotation/4/label/0,annotation/4/notes,annotation/4/points/0/x,annotation/4/points/0/y,annotation/4/points/1/x,annotation/4/points/1/y,annotation/4/imageWidth,annotation/4/imageHeight,annotation/5/label/0,annotation/5/notes,annotation/5/points/0/x,annotation/5/points/0/y,annotation/5/points/1/x,annotation/5/points/1/y,annotation/5/imageWidth,annotation/5/imageHeight,annotation/6/label/0,annotation/6/notes,annotation/6/points/0/x,annotation/6/points/0/y,annotation/6/points/1/x,annotation/6/points/1/y,annotation/6/imageWidth,annotation/6/imageHeight,annotation/7/label/0,annotation/7/notes,annotation/7/points/0/x,annotation/7/points/0/y,annotation/7/points/1/x,annotation/7/points/1/y,annotation/7/imageWidth,annotation/7/imageHeight,annotation/8/label/0,annotation/8/notes,annotation/8/points/0/x,annotation/8/points/0/y,annotation/8/points/1/x,annotation/8/points/1/y,annotation/8/imageWidth,annotation/8/imageHeight,annotation/9/label/0,annotation/9/notes,annotation/9/points/0/x,annotation/9/points/0/y,annotation/9/points/1/x,annotation/9/points/1/y,annotation/9/imageWidth,annotation/9/imageHeight,annotation/10/label/0,annotation/10/notes,annotation/10/points/0/x,annotation/10/points/0/y,annotation/10/points/1/x,annotation/10/points/1/y,annotation/10/imageWidth,annotation/10/imageHeight,annotation/11/label/0,annotation/11/notes,annotation/11/points/0/x,annotation/11/points/0/y,annotation/11/points/1/x,annotation/11/points/1/y,annotation/11/imageWidth,annotation/11/imageHeight,annotation/12/label/0,annotation/12/notes,annotation/12/points/0/x,annotation/12/points/0/y,annotation/12/points/1/x,annotation/12/points/1/y,annotation/12/imageWidth,annotation/12/imageHeight,annotation/13/label/0,annotation/13/notes,annotation/13/points/0/x,annotation/13/points/0/y,annotation/13/points/1/x,annotation/13/points/1/y,annotation/13/imageWidth,annotation/13/imageHeight,annotation/14/label/0,annotation/14/notes,annotation/14/points/0/x,annotation/14/points/0/y,annotation/14/points/1/x,annotation/14/points/1/y,annotation/14/imageWidth,annotation/14/imageHeight,annotation/15/label/0,annotation/15/notes,annotation/15/points/0/x,annotation/15/points/0/y,annotation/15/points/1/x,annotation/15/points/1/y,annotation/15/imageWidth,annotation/15/imageHeight
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/85de202f-1ff1-4ca7-92e3-6aaf0f98c507___BF_family.png,Face,,0.04460966542750929,0.3878787878787879,0.2174721189591078,0.6757575757575758,538,330,Face,,0.17100371747211895,0.16363636363636364,0.31226765799256506,0.5181818181818182,538,330,,Face,,0.36617100371747213,0.16363636363636364,0.48141263940520446,0.503030303030303,538,330,Face,,0.5855018587360595,0.20909090909090908,0.7379182156133829,0.5333333333333333,538,330,Face,,0.7639405204460966,0.0696969696969697,0.9033457249070632,0.3333333333333333,538,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/b553e040-55db-43a9-a4d5-89279c94252d___blog-marriedparentsimmigrantchildren-2018.jpg.jpeg,Face,,0.08490566037735849,0.1,0.2528301886792453,0.46785714285714286,530,280,Face,,0.3452830188679245,0.039285714285714285,0.530188679245283,0.5178571428571429,530,280,,Face,,0.5886792452830188,0.2785714285714286,0.7622641509433963,0.7107142857142857,530,280,Face,,0.7679245283018868,0.18214285714285713,0.9339622641509434,0.5785714285714286,530,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0ae63bef-b739-45bf-b50f-83d9569effe7___BmF4i0tCQAAkFvP.jpg.jpeg,Face,,0.5359116022099447,0.041666666666666664,0.7817679558011049,0.22,362,600,Face,,0.1850828729281768,0.35833333333333334,0.3784530386740331,0.4866666666666667,362,600,,Face,,0.6049723756906077,0.4116666666666667,0.8121546961325967,0.5333333333333333,362,600,Face,,0.5718232044198895,0.705,0.8038674033149171,0.8633333333333333,362,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d259e113-2f83-4c3e-ab7e-bf5eee86e9ad___bollywood-movies.jpg.jpeg,Face,,0.40108695652173915,0.14478764478764478,0.5815217391304348,0.4247104247104247,920,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/f4a7ec9e-005f-4d00-a9fc-d915c0ccb280___border-children-getty.jpg.jpeg,Face,,0.5384615384615384,0.21951219512195122,0.6511375947995667,0.41300813008130083,3000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/6c8dbb6a-a5d0-4ab3-96ce-973972e2719c___Breakfast-at-Tiffanys-coffee-scenes-in-movies.jpg.jpeg,Face,,0.4553846153846154,0.14722222222222223,0.6230769230769231,0.4527777777777778,650,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/662ab0d8-c0dd-444a-b56f-c439b77984e5___by5-support-families.jpg.jpeg,Face,,0.14301191765980498,0.20292207792207792,0.23510292524377033,0.37012987012987014,1000,667,Face,,0.38353196099674974,0.32792207792207795,0.4517876489707476,0.4301948051948052,1000,667,,Face,,0.49295774647887325,0.12175324675324675,0.5720476706392199,0.288961038961039,1000,667,Face,,0.7063921993499458,0.3409090909090909,0.7963163596966414,0.45616883116883117,1000,667,Face,,0.6706392199349945,0.5568181818181818,0.7356446370530878,0.6477272727272727,1000,667,Face,,0.7843986998916577,0.4675324675324675,0.8526543878656555,0.5957792207792207,1000,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d0c955d2-62a3-4bc7-a379-37ec75fa654f___c12bd72009000fa249ee4260b2b9b4c5.jpg.jpeg,Face,,0.29891304347826086,0.09157509157509157,0.5271739130434783,0.2857142857142857,184,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/902f89f7-7667-44d2-91f3-878cf7068afe___Calm-Waters-One-0034.jpg.jpeg,Face,,0.24483471074380164,0.017027863777089782,0.44008264462809915,0.4411764705882353,6016,4016,Face,,0.4380165289256198,0.30030959752321984,0.5950413223140496,0.6424148606811145,6016,4016,,Face,,0.5857438016528925,0.15944272445820434,0.75,0.6331269349845201,6016,4016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/02c79eb8-17b0-4183-9b2a-6eed49bfb88d___capture19.png,Face,,0.4856396866840731,0.13110539845758354,0.556135770234987,0.27249357326478146,766,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/44838d85-0272-4fb2-bf23-6a10e6ceaae1___ccd14b312d272c03bf2cadb42441c917.jpg.jpeg,Face,,0.345,0.07333333333333333,0.715,0.7633333333333333,400,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/81242e0b-dbba-47e9-b243-89834a9c667f___Change-The-Story-Strengthening-Families.png,Face,,0.3953488372093023,0.29435483870967744,0.622093023255814,0.7943548387096774,860,496,Face,,0.5616279069767441,0.07459677419354839,0.7709302325581395,0.5383064516129032,860,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/383c004f-edcf-4012-95a0-485fc61689ea___child-and-family-development.jpg.jpeg,Face,,0.2735632183908046,0.3149171270718232,0.4436781609195402,0.6933701657458563,870,362,Face,,0.09655172413793103,0.5359116022099447,0.23218390804597702,0.8839779005524862,870,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/75d47886-f404-48b9-ae0c-3eba241b9d92___child-cancer-stafford-family-stgnews.jpg.jpeg,Face,,0.1962809917355372,0.22058823529411764,0.32541322314049587,0.5294117647058824,1300,731,Face,,0.4834710743801653,0.43014705882352944,0.5898760330578512,0.65625,1300,731,,Face,,0.7097107438016529,0.24080882352941177,0.8285123966942148,0.5110294117647058,1300,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/9fdf5b50-4bd5-4741-89c5-62191399702e___children-and-families.jpg.jpeg,Face,,0.14888888888888888,0.16333333333333333,0.2222222222222222,0.32666666666666666,450,300,Face,,0.06666666666666667,0.3566666666666667,0.14444444444444443,0.47,450,300,,Face,,0.27111111111111114,0.08333333333333333,0.34444444444444444,0.21333333333333335,450,300,Face,,0.3688888888888889,0.29333333333333333,0.4444444444444444,0.41,450,300,Face,,0.7644444444444445,0.23333333333333334,0.8355555555555556,0.38,450,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/2ccfb2b7-e9cf-4c83-a0ce-691ac9650ef7___childrenfamilies_mainphoto.png,Face,,0.4607438016528926,0.40236686390532544,0.6663223140495868,0.9349112426035503,2000,699,Face,,0.6931818181818182,0.3905325443786982,0.9070247933884298,0.9437869822485208,2000,699,,Face,,0.24173553719008264,0,0.38739669421487605,0.5059171597633136,2000,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/9dd3f69b-4820-43e0-b6a5-4a8f5c431ad3___childrenprotest_850_574.jpg.jpeg,Face,,0.46352941176470586,0.32578397212543553,0.6494117647058824,0.6393728222996515,850,574,Face,,0.6141176470588235,0.18989547038327526,0.7129411764705882,0.35365853658536583,850,574,,Face,,0.0976470588235294,0.397212543554007,0.18470588235294116,0.5993031358885017,850,574,Face,,0.32235294117647056,0.3083623693379791,0.4235294117647059,0.47735191637630664,850,574,Face,,0.4188235294117647,0.2700348432055749,0.4858823529411765,0.4059233449477352,850,574,Face,,0.8352941176470589,0.14111498257839722,0.9070588235294118,0.23519163763066203,850,574,Face,,0.029411764705882353,0.3153310104529617,0.08588235294117647,0.4076655052264808,850,574,Face,,0.10588235294117647,0.28397212543554007,0.16705882352941176,0.3867595818815331,850,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/00962ef3-4fd0-4b66-ad2d-618be69bf1f1___child-separation-rtr_img.jpg.jpeg,Face,,0.41170097508125675,0.2547332185886403,0.533044420368364,0.47676419965576594,1440,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/6f7567b8-4e2e-4b0a-8201-f017b8ec4b2b___Christmas-Story.jpg.jpeg,Face,,0.346875,0.05389221556886228,0.5015625,0.36227544910179643,640,334,Face,,0.5671875,0.3532934131736527,0.690625,0.6736526946107785,640,334,,Face,,0.7328125,0.3473053892215569,0.9953125,0.8053892215568862,640,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/4f44b90c-00e2-45ae-a915-de9b9f32bfd8___cooperfamily.jpeg,Face,,0.33170334148329256,0.17836593785960875,0.4278728606356968,0.3521288837744534,4993,3538,Face,,0.27302363488182557,0.383199079401611,0.3569682151589242,0.5466052934407365,4993,3538,,Face,,0.5126324368378158,0.35443037974683544,0.5941320293398533,0.525891829689298,4993,3538,Face,,0.5933170334148329,0.13003452243958574,0.6740016299918501,0.31530494821634064,4993,3538,Face,,0.726161369193154,0.25776754890678943,0.7864710676446618,0.4016110471806674,4993,3538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/25db68e3-4093-4bd8-9ccf-eb12c9c7c3fc___cover-pic-2-best-of-2017_759.jpg.jpeg,Face,,0.38866930171277997,0.33175355450236965,0.5823451910408433,0.7227488151658767,759,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/bb00eec4-86a0-47da-8574-91673761d5d3___creed.jpg.jpeg,Face,,0.4431202600216685,0.14615384615384616,0.5503791982665223,0.3596153846153846,1000,563,Face,,0.8299024918743229,0.49038461538461536,0.905742145178765,0.6519230769230769,1000,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d2411f8e-7e99-406a-8e82-1354747da7e7___CYF-locations-013.jpg.jpeg,Face,,0.19233903830480847,0.05307262569832402,0.4001629991850041,0.5307262569832403,1280,747,Face,,0.4612876935615322,0.38268156424581007,0.6226568867155664,0.6675977653631285,1280,747,,Face,,0.6674816625916871,0.6829608938547486,0.7881010594947025,0.9567039106145251,1280,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/de0d031f-8acd-4fbe-874b-142a0288622b___CYF-locationss-005.jpg.jpeg,Face,,0.22426868905742145,0.3036053130929791,0.4723726977248104,0.7988614800759013,1280,730,Face,,0.46153846153846156,0.5654648956356736,0.6749729144095341,0.937381404174573,1280,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/74582de2-3060-4116-871b-87263fb74ef1___d449dcd76b14747e8b611085736ee34c--funny-movie-quotes-funny-movies.jpg.jpeg,Face,,0.16666666666666666,0.11307692307692307,0.3111111111111111,0.17615384615384616,630,1300,Face,,0.6031746031746031,0.15153846153846154,0.7825396825396825,0.2376923076923077,630,1300,,Face,,0.3634920634920635,0.3930769230769231,0.726984126984127,0.5576923076923077,630,1300,Face,,0.5253968253968254,0.6615384615384615,0.7492063492063492,0.8123076923076923,630,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ca23bc20-0966-477e-b63c-3a5f03ad9771___dark-night.-Digital-Fox-Media.jpg.jpeg,Face,,0.37890625,0.044905008635578586,0.638671875,0.6666666666666666,1024,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/33e137a1-28e8-4725-b852-100fa3942e1d___dbasse_080602.jpg.jpeg,Face,,0.0875,0.2222222222222222,0.16,0.5644444444444444,800,225,Face,,0.1475,0.6133333333333333,0.23,0.8622222222222222,800,225,,Face,,0.22375,0.36444444444444446,0.3025,0.6888888888888889,800,225,Face,,0.40625,0.39555555555555555,0.4575,0.6088888888888889,800,225,Face,,0.46625,0.2577777777777778,0.51875,0.4888888888888889,800,225,Face,,0.445,0.68,0.50375,0.8622222222222222,800,225,Face,,0.59,0.4888888888888889,0.63375,0.6577777777777778,800,225,Face,,0.59,0.07555555555555556,0.63625,0.25333333333333335,800,225,Face,,0.7675,0.04,0.82375,0.3288888888888889,800,225,Face,,0.845,0.6666666666666666,0.91125,0.9288888888888889,800,225,Face,,0.865,0.008888888888888889,0.94375,0.26222222222222225,800,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/5a6093f9-d3db-4503-a81f-a6780ca5e2b8___dca90629-c276-4120-9be5-c4bb7393d78d.jpg.jpeg,Face,,0.05165289256198347,0.23713235294117646,0.15392561983471073,0.45036764705882354,1920,1080,Face,,0.16012396694214875,0.14338235294117646,0.21177685950413222,0.28308823529411764,1920,1080,,Face,,0.2768595041322314,0.13786764705882354,0.3357438016528926,0.2702205882352941,1920,1080,Face,,0.4142561983471074,0.029411764705882353,0.4690082644628099,0.18933823529411764,1920,1080,Face,,0.48863636363636365,0.01838235294117647,0.5413223140495868,0.1636029411764706,1920,1080,Face,,0.5516528925619835,0.07720588235294118,0.5867768595041323,0.16176470588235295,1920,1080,Face,,0.6714876033057852,0.06066176470588235,0.7252066115702479,0.17463235294117646,1920,1080,Face,,0.8026859504132231,0.17647058823529413,0.8584710743801653,0.27941176470588236,1920,1080,Face,,0.9090909090909091,0.38786764705882354,0.9834710743801653,0.5753676470588235,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/c7a0508a-dbfc-4f4b-8e60-9295f6b3616c___dead-mans-cards-full-hd-english.jpg.jpeg,Face,,0.14359504132231404,0.08272058823529412,0.4359504132231405,0.47610294117647056,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/2b02875b-d41e-480f-8a4d-af8954afc9b6___dearzindagi-story_647_020817060157.jpg.jpeg,Face,,0.23802163833075735,0.1485148514851485,0.33075734157650694,0.37376237623762376,647,404,Face,,0.6908809891808346,0.27722772277227725,0.8006182380216383,0.5,647,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ad60d71d-94f1-4632-b9c0-7af49582a816___DeGette.Coffman.jpg.jpeg,Face,,0.08916666666666667,0.095,0.3358333333333333,0.565,1200,600,Face,,0.5991666666666666,0.06166666666666667,0.7791666666666667,0.495,1200,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/06ac13f2-e126-43d5-9179-3b96fa9a22c4___dog1.jpg.jpeg,Face,,0.415625,0.07962529274004684,0.7609375,0.6229508196721312,640,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/f6fb22e5-d4d1-4952-8947-bd7bca803962___Dollarphotoclub_46829098.jpg.jpeg,Face,,0.026859504132231406,0.12248062015503876,0.1828512396694215,0.5023255813953489,4992,3328,Face,,0.16115702479338842,0.4077519379844961,0.33884297520661155,0.6837209302325581,4992,3328,,Face,,0.34607438016528924,0.16589147286821707,0.5,0.524031007751938,4992,3328,Face,,0.49793388429752067,0.2961240310077519,0.6384297520661157,0.6015503875968993,4992,3328,Face,,0.6043388429752066,0.14108527131782947,0.7665289256198347,0.47131782945736433,4992,3328,Face,,0.8099173553719008,0.12403100775193798,0.9514462809917356,0.4728682170542636,4992,3328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/187b5572-391b-41a0-817f-542322b81f00___DSC06733A.jpg.jpeg,Face,,0.2361863488624052,0.2725880551301684,0.2990249187432286,0.37366003062787134,3370,2385,Face,,0.3391115926327194,0.21439509954058192,0.41386782231852653,0.29249617151607965,3370,2385,,Face,,0.4593716143011918,0.41807044410413474,0.5211267605633803,0.5068912710566615,3370,2385,Face,,0.5633802816901409,0.442572741194487,0.6327193932827736,0.5206738131699847,3370,2385,Face,,0.6966413867822319,0.34762633996937214,0.7638136511375948,0.4318529862174579,3370,2385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/8b680658-d374-4f2d-abf7-9ea254055e56___Dumb-And-Dumber1-700x350.jpg.jpeg,Face,,0.31,0.07714285714285714,0.4957142857142857,0.49142857142857144,700,350,Face,,0.61,0.04,0.7828571428571428,0.4057142857142857,700,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/00ee051a-fb14-4bf2-aa18-cbf5b921c619___dumb-and-dumber-jim-carrey-jeff-daniels_55026369-1433x1321.jpeg,Face,,0.16735537190082644,0.2769058295964126,0.3853305785123967,0.5459641255605381,1433,1321,Face,,0.4617768595041322,0.28699551569506726,0.6642561983471075,0.547085201793722,1433,1321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/c825eca3-0c35-45ef-baf0-66a900d0b5cf___e6e8e5d397a1cecdee9990f050b7578f--heat-quotes-the-heat-movie-quotes.jpg.jpeg,Face,,0.2828125,0.06675062972292191,0.3984375,0.17884130982367757,640,794,Face,,0.3296875,0.3879093198992443,0.4375,0.48866498740554154,640,794,,Face,,0.590625,0.7204030226700252,0.70625,0.827455919395466,640,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
